name,lat,lon
HVDC Ballia - Bhiwadi Line,26291235,82335374
HVDC Ballia - Bhiwadi Line,26292548,82331778
HVDC Ballia - Bhiwadi Line,26294468,82330259
HVDC Ballia - Bhiwadi Line,26297263,82328017
HVDC Ballia - Bhiwadi Line,26299983,82325857
HVDC Ballia - Bhiwadi Line,26301151,82322848
HVDC Ballia - Bhiwadi Line,26302009,82319109
HVDC Ballia - Bhiwadi Line,26302839,82315513
HVDC Ballia - Bhiwadi Line,26303627,82312000
HVDC Ballia - Bhiwadi Line,26304487,82308247
HVDC Ballia - Bhiwadi Line,26306467,82304958
HVDC Ballia - Bhiwadi Line,26308458,82301682
HVDC Ballia - Bhiwadi Line,26310270,82298808
HVDC Ballia - Bhiwadi Line,26312261,82295508
HVDC Ballia - Bhiwadi Line,26314438,82292599
HVDC Ballia - Bhiwadi Line,26316712,82289498
HVDC Ballia - Bhiwadi Line,26317641,82285885
HVDC Ballia - Bhiwadi Line,26318570,82282206
HVDC Ballia - Bhiwadi Line,26319520,82278601
HVDC Ballia - Bhiwadi Line,26320528,82274931
HVDC Ballia - Bhiwadi Line,26321464,82271370
HVDC Ballia - Bhiwadi Line,26323026,82268055
HVDC Ballia - Bhiwadi Line,26324605,82264751
HVDC Ballia - Bhiwadi Line,26326199,82261468
HVDC Ballia - Bhiwadi Line,26328103,82257932
HVDC Ballia - Bhiwadi Line,26328867,82254591
HVDC Ballia - Bhiwadi Line,26330141,82251266
HVDC Ballia - Bhiwadi Line,26331864,82250250
HVDC Ballia - Bhiwadi Line,26333998,82249165
HVDC Ballia - Bhiwadi Line,26336088,82246179
HVDC Ballia - Bhiwadi Line,26338082,82243467
HVDC Ballia - Bhiwadi Line,26339685,82241748
HVDC Ballia - Bhiwadi Line,26341581,82239599
HVDC Ballia - Bhiwadi Line,26342224,82236143
HVDC Ballia - Bhiwadi Line,26342847,82232519
HVDC Ballia - Bhiwadi Line,26343687,82230612
HVDC Ballia - Bhiwadi Line,26342788,82227040
HVDC Ballia - Bhiwadi Line,26341882,82223445
HVDC Ballia - Bhiwadi Line,26341042,82220082
HVDC Ballia - Bhiwadi Line,26340190,82216761
HVDC Ballia - Bhiwadi Line,26341668,82213081
HVDC Ballia - Bhiwadi Line,26343099,82209426
HVDC Ballia - Bhiwadi Line,26341939,82206579
HVDC Ballia - Bhiwadi Line,26340635,82203404
HVDC Ballia - Bhiwadi Line,26339300,82200327
HVDC Ballia - Bhiwadi Line,26338028,82197134
HVDC Ballia - Bhiwadi Line,26338974,82193240
HVDC Ballia - Bhiwadi Line,26339928,82189444
HVDC Ballia - Bhiwadi Line,26340785,82185955
HVDC Ballia - Bhiwadi Line,26341637,82182490
HVDC Ballia - Bhiwadi Line,26342551,82178720
HVDC Ballia - Bhiwadi Line,26343433,82175324
HVDC Ballia - Bhiwadi Line,26341883,82172042
HVDC Ballia - Bhiwadi Line,26340331,82168757
HVDC Ballia - Bhiwadi Line,26338839,82165499
HVDC Ballia - Bhiwadi Line,26337763,82161792
HVDC Ballia - Bhiwadi Line,26336787,82158373
HVDC Ballia - Bhiwadi Line,26335789,82155048
HVDC Ballia - Bhiwadi Line,26334113,82151655
HVDC Ballia - Bhiwadi Line,26332300,82148173
HVDC Ballia - Bhiwadi Line,26330521,82144761
HVDC Ballia - Bhiwadi Line,26328732,82141373
HVDC Ballia - Bhiwadi Line,26326428,82138503
HVDC Ballia - Bhiwadi Line,26324088,82135739
HVDC Ballia - Bhiwadi Line,26324529,82133076
HVDC Ballia - Bhiwadi Line,26324838,82130660
HVDC Ballia - Bhiwadi Line,26325304,82127348
HVDC Ballia - Bhiwadi Line,26322971,82124804
HVDC Ballia - Bhiwadi Line,26320660,82122299
HVDC Ballia - Bhiwadi Line,26318273,82119725
HVDC Ballia - Bhiwadi Line,26317500,82116878
HVDC Ballia - Bhiwadi Line,26316873,82114680
HVDC Ballia - Bhiwadi Line,26315626,82110301
HVDC Ballia - Bhiwadi Line,26315928,82108206
HVDC Ballia - Bhiwadi Line,26317550,82105713
HVDC Ballia - Bhiwadi Line,26319069,82103387
HVDC Ballia - Bhiwadi Line,26320997,82100199
HVDC Ballia - Bhiwadi Line,26322913,82096771
HVDC Ballia - Bhiwadi Line,26324627,82093519
HVDC Ballia - Bhiwadi Line,26324231,82089868
HVDC Ballia - Bhiwadi Line,26323848,82086308
HVDC Ballia - Bhiwadi Line,26323457,82082737
HVDC Ballia - Bhiwadi Line,26320566,82080344
HVDC Ballia - Bhiwadi Line,26317767,82077962
HVDC Ballia - Bhiwadi Line,26315242,82075771
HVDC Ballia - Bhiwadi Line,26312616,82073502
HVDC Ballia - Bhiwadi Line,26309969,82071265
HVDC Ballia - Bhiwadi Line,26310074,82068358
HVDC Ballia - Bhiwadi Line,26310203,82065439
HVDC Ballia - Bhiwadi Line,26309790,82061749
HVDC Ballia - Bhiwadi Line,26309373,82058064
HVDC Ballia - Bhiwadi Line,26308985,82054446
HVDC Ballia - Bhiwadi Line,26308716,82050756
HVDC Ballia - Bhiwadi Line,26308378,82047099
HVDC Ballia - Bhiwadi Line,26308099,82043209
HVDC Ballia - Bhiwadi Line,26307821,82039425
HVDC Ballia - Bhiwadi Line,26307467,82035524
HVDC Ballia - Bhiwadi Line,26307179,82032211
HVDC Ballia - Bhiwadi Line,26306811,82028721
HVDC Ballia - Bhiwadi Line,26306471,82024888
HVDC Ballia - Bhiwadi Line,26306385,82021146
HVDC Ballia - Bhiwadi Line,26306305,82017422
HVDC Ballia - Bhiwadi Line,26306216,82013743
HVDC Ballia - Bhiwadi Line,26306097,82010090
HVDC Ballia - Bhiwadi Line,26306814,82006212
HVDC Ballia - Bhiwadi Line,26307518,82002380
HVDC Ballia - Bhiwadi Line,26308235,81998501
HVDC Ballia - Bhiwadi Line,26307827,81995697
HVDC Ballia - Bhiwadi Line,26307380,81992737
HVDC Ballia - Bhiwadi Line,26306785,81988795
HVDC Ballia - Bhiwadi Line,26306189,81984852
HVDC Ballia - Bhiwadi Line,26308440,81981384
HVDC Ballia - Bhiwadi Line,26310148,81978287
HVDC Ballia - Bhiwadi Line,26310031,81974699
HVDC Ballia - Bhiwadi Line,26310598,81970987
HVDC Ballia - Bhiwadi Line,26311263,81967144
HVDC Ballia - Bhiwadi Line,26311881,81963241
HVDC Ballia - Bhiwadi Line,26312495,81959394
HVDC Ballia - Bhiwadi Line,26314077,81956131
HVDC Ballia - Bhiwadi Line,26315651,81952861
HVDC Ballia - Bhiwadi Line,26317266,81949535
HVDC Ballia - Bhiwadi Line,26318250,81946031
HVDC Ballia - Bhiwadi Line,26319259,81942492
HVDC Ballia - Bhiwadi Line,26320219,81938966
HVDC Ballia - Bhiwadi Line,26321207,81935427
HVDC Ballia - Bhiwadi Line,26322173,81931951
HVDC Ballia - Bhiwadi Line,26323158,81928375
HVDC Ballia - Bhiwadi Line,26323628,81924529
HVDC Ballia - Bhiwadi Line,26324072,81920657
HVDC Ballia - Bhiwadi Line,26324521,81916712
HVDC Ballia - Bhiwadi Line,26324941,81912875
HVDC Ballia - Bhiwadi Line,26323422,81909412
HVDC Ballia - Bhiwadi Line,26321870,81908474
HVDC Ballia - Bhiwadi Line,26320303,81905096
HVDC Ballia - Bhiwadi Line,26319482,81902176
HVDC Ballia - Bhiwadi Line,26318780,81899672
HVDC Ballia - Bhiwadi Line,26320299,81896070
HVDC Ballia - Bhiwadi Line,26321822,81892409
HVDC Ballia - Bhiwadi Line,26323298,81888786
HVDC Ballia - Bhiwadi Line,26322505,81886559
HVDC Ballia - Bhiwadi Line,26321794,81884705
HVDC Ballia - Bhiwadi Line,26320535,81881942
HVDC Ballia - Bhiwadi Line,26322022,81879466
HVDC Ballia - Bhiwadi Line,26323596,81876720
HVDC Ballia - Bhiwadi Line,26324648,81873361
HVDC Ballia - Bhiwadi Line,26326314,81869735
HVDC Ballia - Bhiwadi Line,26327901,81866128
HVDC Ballia - Bhiwadi Line,26326602,81863094
HVDC Ballia - Bhiwadi Line,26325396,81860197
HVDC Ballia - Bhiwadi Line,26323566,81859706
HVDC Ballia - Bhiwadi Line,26320704,81858900
HVDC Ballia - Bhiwadi Line,26318475,81857193
HVDC Ballia - Bhiwadi Line,26316615,81855822
HVDC Ballia - Bhiwadi Line,26315576,81852229
HVDC Ballia - Bhiwadi Line,26316470,81848793
HVDC Ballia - Bhiwadi Line,26317436,81845351
HVDC Ballia - Bhiwadi Line,26318471,81841619
HVDC Ballia - Bhiwadi Line,26319359,81838095
HVDC Ballia - Bhiwadi Line,26320305,81834591
HVDC Ballia - Bhiwadi Line,26321253,81831132
HVDC Ballia - Bhiwadi Line,26322949,81827964
HVDC Ballia - Bhiwadi Line,26324673,81824869
HVDC Ballia - Bhiwadi Line,26325975,81822189
HVDC Ballia - Bhiwadi Line,26327401,81819524
HVDC Ballia - Bhiwadi Line,26328847,81816817
HVDC Ballia - Bhiwadi Line,26329646,81814914
HVDC Ballia - Bhiwadi Line,26331951,81814261
HVDC Ballia - Bhiwadi Line,26334014,81811544
HVDC Ballia - Bhiwadi Line,26336044,81808812
HVDC Ballia - Bhiwadi Line,26338159,81805924
HVDC Ballia - Bhiwadi Line,26340250,81803072
HVDC Ballia - Bhiwadi Line,26342366,81800225
HVDC Ballia - Bhiwadi Line,26344628,81797106
HVDC Ballia - Bhiwadi Line,26346489,81793814
HVDC Ballia - Bhiwadi Line,26348266,81790621
HVDC Ballia - Bhiwadi Line,26350082,81787335
HVDC Ballia - Bhiwadi Line,26351992,81783949
HVDC Ballia - Bhiwadi Line,26353868,81780531
HVDC Ballia - Bhiwadi Line,26355764,81777150
HVDC Ballia - Bhiwadi Line,26357451,81774030
HVDC Ballia - Bhiwadi Line,26359214,81770686
HVDC Ballia - Bhiwadi Line,26361005,81767339
HVDC Ballia - Bhiwadi Line,26362802,81763948
HVDC Ballia - Bhiwadi Line,26364567,81760690
HVDC Ballia - Bhiwadi Line,26366287,81757487
HVDC Ballia - Bhiwadi Line,26368000,81754269
HVDC Ballia - Bhiwadi Line,26368346,81750790
HVDC Ballia - Bhiwadi Line,26368668,81747572
HVDC Ballia - Bhiwadi Line,26368953,81744286
HVDC Ballia - Bhiwadi Line,26369287,81740793
HVDC Ballia - Bhiwadi Line,26369608,81737569
HVDC Ballia - Bhiwadi Line,26369961,81734089
HVDC Ballia - Bhiwadi Line,26370276,81730789
HVDC Ballia - Bhiwadi Line,26370666,81726847
HVDC Ballia - Bhiwadi Line,26371031,81722856
HVDC Ballia - Bhiwadi Line,26371427,81718983
HVDC Ballia - Bhiwadi Line,26371786,81715227
HVDC Ballia - Bhiwadi Line,26372113,81711644
HVDC Ballia - Bhiwadi Line,26373790,81708503
HVDC Ballia - Bhiwadi Line,26375441,81705292
HVDC Ballia - Bhiwadi Line,26377278,81701882
HVDC Ballia - Bhiwadi Line,26379090,81698444
HVDC Ballia - Bhiwadi Line,26378429,81694708
HVDC Ballia - Bhiwadi Line,26377730,81690884
HVDC Ballia - Bhiwadi Line,26377025,81687073
HVDC Ballia - Bhiwadi Line,26376381,81683413
HVDC Ballia - Bhiwadi Line,26375670,81679575
HVDC Ballia - Bhiwadi Line,26377148,81676040
HVDC Ballia - Bhiwadi Line,26378608,81672498
HVDC Ballia - Bhiwadi Line,26380068,81668963
HVDC Ballia - Bhiwadi Line,26381527,81665415
HVDC Ballia - Bhiwadi Line,26383010,81661871
HVDC Ballia - Bhiwadi Line,26384449,81658318
HVDC Ballia - Bhiwadi Line,26385836,81654854
HVDC Ballia - Bhiwadi Line,26386643,81651043
HVDC Ballia - Bhiwadi Line,26387383,81647268
HVDC Ballia - Bhiwadi Line,26388076,81643844
HVDC Ballia - Bhiwadi Line,26388729,81640552
HVDC Ballia - Bhiwadi Line,26389365,81637485
HVDC Ballia - Bhiwadi Line,26390078,81633931
HVDC Ballia - Bhiwadi Line,26390706,81630733
HVDC Ballia - Bhiwadi Line,26390008,81626904
HVDC Ballia - Bhiwadi Line,26389254,81623235
HVDC Ballia - Bhiwadi Line,26388551,81619529
HVDC Ballia - Bhiwadi Line,26387836,81615885
HVDC Ballia - Bhiwadi Line,26389830,81612637
HVDC Ballia - Bhiwadi Line,26391499,81609938
HVDC Ballia - Bhiwadi Line,26393284,81606984
HVDC Ballia - Bhiwadi Line,26395167,81603872
HVDC Ballia - Bhiwadi Line,26396796,81601151
HVDC Ballia - Bhiwadi Line,26397072,81597501
HVDC Ballia - Bhiwadi Line,26397346,81593836
HVDC Ballia - Bhiwadi Line,26397656,81590127
HVDC Ballia - Bhiwadi Line,26397862,81587216
HVDC Ballia - Bhiwadi Line,26399136,81584120
HVDC Ballia - Bhiwadi Line,26401680,81581454
HVDC Ballia - Bhiwadi Line,26404203,81578827
HVDC Ballia - Bhiwadi Line,26406682,81576349
HVDC Ballia - Bhiwadi Line,26408877,81574019
HVDC Ballia - Bhiwadi Line,26411398,81571537
HVDC Ballia - Bhiwadi Line,26413938,81568917
HVDC Ballia - Bhiwadi Line,26416320,81566444
HVDC Ballia - Bhiwadi Line,26415867,81563322
HVDC Ballia - Bhiwadi Line,26415398,81560235
HVDC Ballia - Bhiwadi Line,26413900,81556569
HVDC Ballia - Bhiwadi Line,26412347,81552929
HVDC Ballia - Bhiwadi Line,26410875,81549383
HVDC Ballia - Bhiwadi Line,26409547,81546141
HVDC Ballia - Bhiwadi Line,26408064,81542712
HVDC Ballia - Bhiwadi Line,26408850,81539383
HVDC Ballia - Bhiwadi Line,26409609,81536153
HVDC Ballia - Bhiwadi Line,26410480,81532647
HVDC Ballia - Bhiwadi Line,26411247,81529257
HVDC Ballia - Bhiwadi Line,26412045,81525915
HVDC Ballia - Bhiwadi Line,26412825,81522596
HVDC Ballia - Bhiwadi Line,26413631,81519120
HVDC Ballia - Bhiwadi Line,26414396,81515822
HVDC Ballia - Bhiwadi Line,26413717,81512967
HVDC Ballia - Bhiwadi Line,26412748,81509243
HVDC Ballia - Bhiwadi Line,26411860,81505813
HVDC Ballia - Bhiwadi Line,26410940,81502205
HVDC Ballia - Bhiwadi Line,26411225,81500053
HVDC Ballia - Bhiwadi Line,26411619,81496635
HVDC Ballia - Bhiwadi Line,26412134,81492703
HVDC Ballia - Bhiwadi Line,26412633,81488876
HVDC Ballia - Bhiwadi Line,26413065,81485238
HVDC Ballia - Bhiwadi Line,26413536,81481667
HVDC Ballia - Bhiwadi Line,26413991,81477851
HVDC Ballia - Bhiwadi Line,26414560,81473791
HVDC Ballia - Bhiwadi Line,26415020,81469823
HVDC Ballia - Bhiwadi Line,26414785,81465989
HVDC Ballia - Bhiwadi Line,26414527,81462021
HVDC Ballia - Bhiwadi Line,26414308,81458200
HVDC Ballia - Bhiwadi Line,26414067,81454195
HVDC Ballia - Bhiwadi Line,26413810,81450385
HVDC Ballia - Bhiwadi Line,26413574,81446338
HVDC Ballia - Bhiwadi Line,26413284,81442485
HVDC Ballia - Bhiwadi Line,26413060,81438358
HVDC Ballia - Bhiwadi Line,26412841,81434457
HVDC Ballia - Bhiwadi Line,26412616,81430605
HVDC Ballia - Bhiwadi Line,26412627,81426533
HVDC Ballia - Bhiwadi Line,26412769,81422583
HVDC Ballia - Bhiwadi Line,26412852,81418737
HVDC Ballia - Bhiwadi Line,26412923,81414677
HVDC Ballia - Bhiwadi Line,26412977,81410751
HVDC Ballia - Bhiwadi Line,26412271,81406874
HVDC Ballia - Bhiwadi Line,26411583,81402928
HVDC Ballia - Bhiwadi Line,26410911,81399340
HVDC Ballia - Bhiwadi Line,26411104,81395856
HVDC Ballia - Bhiwadi Line,26411300,81392382
HVDC Ballia - Bhiwadi Line,26411541,81388456
HVDC Ballia - Bhiwadi Line,26411775,81384484
HVDC Ballia - Bhiwadi Line,26412016,81380601
HVDC Ballia - Bhiwadi Line,26412225,81376633
HVDC Ballia - Bhiwadi Line,26412486,81372624
HVDC Ballia - Bhiwadi Line,26412720,81368623
HVDC Ballia - Bhiwadi Line,26412942,81364708
HVDC Ballia - Bhiwadi Line,26413212,81360693
HVDC Ballia - Bhiwadi Line,26414845,81357198
HVDC Ballia - Bhiwadi Line,26416467,81353746
HVDC Ballia - Bhiwadi Line,26418166,81350144
HVDC Ballia - Bhiwadi Line,26419729,81346869
HVDC Ballia - Bhiwadi Line,26419160,81342912
HVDC Ballia - Bhiwadi Line,26418629,81339199
HVDC Ballia - Bhiwadi Line,26418086,81335362
HVDC Ballia - Bhiwadi Line,26417525,81331535
HVDC Ballia - Bhiwadi Line,26416982,81327683
HVDC Ballia - Bhiwadi Line,26416442,81323817
HVDC Ballia - Bhiwadi Line,26415912,81320286
HVDC Ballia - Bhiwadi Line,26415925,81316344
HVDC Ballia - Bhiwadi Line,26415946,81312335
HVDC Ballia - Bhiwadi Line,26415946,81308383
HVDC Ballia - Bhiwadi Line,26414842,81304961
HVDC Ballia - Bhiwadi Line,26413734,81301530
HVDC Ballia - Bhiwadi Line,26412578,81298023
HVDC Ballia - Bhiwadi Line,26411431,81294396
HVDC Ballia - Bhiwadi Line,26410258,81290874
HVDC Ballia - Bhiwadi Line,26409141,81287396
HVDC Ballia - Bhiwadi Line,26407994,81283864
HVDC Ballia - Bhiwadi Line,26406907,81280519
HVDC Ballia - Bhiwadi Line,26408782,81277132
HVDC Ballia - Bhiwadi Line,26410678,81273667
HVDC Ballia - Bhiwadi Line,26410049,81270012
HVDC Ballia - Bhiwadi Line,26409355,81266022
HVDC Ballia - Bhiwadi Line,26408683,81262127
HVDC Ballia - Bhiwadi Line,26407999,81258185
HVDC Ballia - Bhiwadi Line,26407322,81254276
HVDC Ballia - Bhiwadi Line,26406646,81250319
HVDC Ballia - Bhiwadi Line,26405966,81246396
HVDC Ballia - Bhiwadi Line,26405277,81242478
HVDC Ballia - Bhiwadi Line,26404609,81238660
HVDC Ballia - Bhiwadi Line,26406128,81235391
HVDC Ballia - Bhiwadi Line,26407592,81232276
HVDC Ballia - Bhiwadi Line,26409051,81229132
HVDC Ballia - Bhiwadi Line,26410618,81225834
HVDC Ballia - Bhiwadi Line,26411945,81222958
HVDC Ballia - Bhiwadi Line,26413276,81220091
HVDC Ballia - Bhiwadi Line,26414577,81217334
HVDC Ballia - Bhiwadi Line,26413066,81214137
HVDC Ballia - Bhiwadi Line,26411679,81211260
HVDC Ballia - Bhiwadi Line,26410237,81208245
HVDC Ballia - Bhiwadi Line,26408769,81205172
HVDC Ballia - Bhiwadi Line,26407284,81202085
HVDC Ballia - Bhiwadi Line,26405666,81198707
HVDC Ballia - Bhiwadi Line,26405705,81194686
HVDC Ballia - Bhiwadi Line,26405763,81190768
HVDC Ballia - Bhiwadi Line,26404875,81187492
HVDC Ballia - Bhiwadi Line,26403907,81183966
HVDC Ballia - Bhiwadi Line,26403009,81180573
HVDC Ballia - Bhiwadi Line,26403599,81176808
HVDC Ballia - Bhiwadi Line,26404113,81173444
HVDC Ballia - Bhiwadi Line,26404605,81170089
HVDC Ballia - Bhiwadi Line,26405134,81166719
HVDC Ballia - Bhiwadi Line,26404305,81164838
HVDC Ballia - Bhiwadi Line,26403119,81162032
HVDC Ballia - Bhiwadi Line,26403218,81158242
HVDC Ballia - Bhiwadi Line,26403308,81154248
HVDC Ballia - Bhiwadi Line,26403403,81150267
HVDC Ballia - Bhiwadi Line,26405348,81147079
HVDC Ballia - Bhiwadi Line,26407226,81143970
HVDC Ballia - Bhiwadi Line,26410143,81141997
HVDC Ballia - Bhiwadi Line,26413247,81139881
HVDC Ballia - Bhiwadi Line,26416358,81137716
HVDC Ballia - Bhiwadi Line,26416753,81136272
HVDC Ballia - Bhiwadi Line,26419342,81134289
HVDC Ballia - Bhiwadi Line,26421572,81132564
HVDC Ballia - Bhiwadi Line,26421705,81130418
HVDC Ballia - Bhiwadi Line,26423151,81128555
HVDC Ballia - Bhiwadi Line,26422650,81126705
HVDC Ballia - Bhiwadi Line,26423215,81123255
HVDC Ballia - Bhiwadi Line,26425359,81120039
HVDC Ballia - Bhiwadi Line,26427499,81116814
HVDC Ballia - Bhiwadi Line,26429643,81113593
HVDC Ballia - Bhiwadi Line,26431791,81110372
HVDC Ballia - Bhiwadi Line,26433961,81107107
HVDC Ballia - Bhiwadi Line,26436095,81103898
HVDC Ballia - Bhiwadi Line,26438093,81100890
HVDC Ballia - Bhiwadi Line,26438761,81097560
HVDC Ballia - Bhiwadi Line,26439437,81094092
HVDC Ballia - Bhiwadi Line,26440124,81090715
HVDC Ballia - Bhiwadi Line,26442283,81089138
HVDC Ballia - Bhiwadi Line,26445055,81087124
HVDC Ballia - Bhiwadi Line,26445051,81083257
HVDC Ballia - Bhiwadi Line,26445267,81080406
HVDC Ballia - Bhiwadi Line,26445496,81077530
HVDC Ballia - Bhiwadi Line,26445637,81073593
HVDC Ballia - Bhiwadi Line,26445814,81069605
HVDC Ballia - Bhiwadi Line,26445990,81065614
HVDC Ballia - Bhiwadi Line,26445471,81061835
HVDC Ballia - Bhiwadi Line,26444992,81058036
HVDC Ballia - Bhiwadi Line,26447287,81055438
HVDC Ballia - Bhiwadi Line,26449600,81052814
HVDC Ballia - Bhiwadi Line,26451714,81050433
HVDC Ballia - Bhiwadi Line,26453624,81048263
HVDC Ballia - Bhiwadi Line,26455544,81046084
HVDC Ballia - Bhiwadi Line,26457428,81043940
HVDC Ballia - Bhiwadi Line,26459727,81041377
HVDC Ballia - Bhiwadi Line,26462071,81038698
HVDC Ballia - Bhiwadi Line,26461881,81035196
HVDC Ballia - Bhiwadi Line,26461664,81031705
HVDC Ballia - Bhiwadi Line,26460675,81027815
HVDC Ballia - Bhiwadi Line,26459691,81024081
HVDC Ballia - Bhiwadi Line,26458710,81020307
HVDC Ballia - Bhiwadi Line,26457816,81016881
HVDC Ballia - Bhiwadi Line,26458132,81013345
HVDC Ballia - Bhiwadi Line,26458476,81009611
HVDC Ballia - Bhiwadi Line,26458787,81005943
HVDC Ballia - Bhiwadi Line,26459135,81002033
HVDC Ballia - Bhiwadi Line,26459501,80998234
HVDC Ballia - Bhiwadi Line,26459853,80994192
HVDC Ballia - Bhiwadi Line,26460341,80991978
HVDC Ballia - Bhiwadi Line,26461009,80988890
HVDC Ballia - Bhiwadi Line,26461710,80985721
HVDC Ballia - Bhiwadi Line,26462541,80981867
HVDC Ballia - Bhiwadi Line,26466416,80979838
HVDC Ballia - Bhiwadi Line,26469320,80976670
HVDC Ballia - Bhiwadi Line,26472545,80975645
HVDC Ballia - Bhiwadi Line,26475559,80974703
HVDC Ballia - Bhiwadi Line,26478512,80973775
HVDC Ballia - Bhiwadi Line,26480853,80969803
HVDC Ballia - Bhiwadi Line,26482540,80966938
HVDC Ballia - Bhiwadi Line,26484590,80963617
HVDC Ballia - Bhiwadi Line,26485821,80962286
HVDC Ballia - Bhiwadi Line,26487909,80960441
HVDC Ballia - Bhiwadi Line,26490077,80958484
HVDC Ballia - Bhiwadi Line,26492244,80956559
HVDC Ballia - Bhiwadi Line,26494462,80954549
HVDC Ballia - Bhiwadi Line,26497656,80952700
HVDC Ballia - Bhiwadi Line,26499411,80949261
HVDC Ballia - Bhiwadi Line,26501185,80945782
HVDC Ballia - Bhiwadi Line,26502984,80942319
HVDC Ballia - Bhiwadi Line,26504530,80939320
HVDC Ballia - Bhiwadi Line,26505693,80935780
HVDC Ballia - Bhiwadi Line,26506798,80932341
HVDC Ballia - Bhiwadi Line,26507976,80928761
HVDC Ballia - Bhiwadi Line,26509135,80925189
HVDC Ballia - Bhiwadi Line,26510312,80921621
HVDC Ballia - Bhiwadi Line,26511475,80918048
HVDC Ballia - Bhiwadi Line,26512631,80914464
HVDC Ballia - Bhiwadi Line,26513834,80910836
HVDC Ballia - Bhiwadi Line,26514997,80907263
HVDC Ballia - Bhiwadi Line,26515997,80904664
HVDC Ballia - Bhiwadi Line,26517001,80901899
HVDC Ballia - Bhiwadi Line,26517995,80899219
HVDC Ballia - Bhiwadi Line,26518963,80895675
HVDC Ballia - Bhiwadi Line,26519880,80892244
HVDC Ballia - Bhiwadi Line,26520833,80888806
HVDC Ballia - Bhiwadi Line,26521722,80885544
HVDC Ballia - Bhiwadi Line,26522332,80882876
HVDC Ballia - Bhiwadi Line,26523029,80880152
HVDC Ballia - Bhiwadi Line,26523755,80876661
HVDC Ballia - Bhiwadi Line,26524485,80873152
HVDC Ballia - Bhiwadi Line,26525258,80869542
HVDC Ballia - Bhiwadi Line,26525972,80866203
HVDC Ballia - Bhiwadi Line,26526751,80862597
HVDC Ballia - Bhiwadi Line,26527516,80859027
HVDC Ballia - Bhiwadi Line,26528272,80855462
